mov_name,date,strain,num_spots,frac_cells
04162019_TL47pQC1202H_255u100%int480_150msExp_30-50minPosGal_19_w2GFPlow,4162019,TL47pQC1202H,4,0.09782608695652174
04162019_TL47pQC1202H_255u100%int480_150msExp_30-50minPosGal_19_w2GFPlow,4162019,TL47pQC1202H,5,0.021739130434782608
04162019_TL47pQC1202H_255u100%int480_150msExp_30-50minPosGal_19_w2GFPlow,4162019,TL47pQC1202H,6,0.010869565217391304
04162019_TL47pQC1202H_255u100%int480_150msExp_30-50minPosGal_19_w2GFPlow,4162019,TL47pQC1202H,7,0.0
04162019_TL47pQC1202H_255u100%int480_150msExp_30-50minPosGal_19_w2GFPlow,4162019,TL47pQC1202H,8,0.0
04162019_TL47pQC1202H_255u100%int480_150msExp_30-50minPosGal_19_w2GFPlow,4162019,TL47pQC1202H,9,0.0
04162019_TL47pQC1202H_255u100%int480_150msExp_30-50minPosGal_1_w2GFPlow,4162019,TL47pQC1202H,1,0.44871794871794873
04162019_TL47pQC1202H_255u100%int480_150msExp_30-50minPosGal_1_w2GFPlow,4162019,TL47pQC1202H,2,0.38461538461538464
04162019_TL47pQC1202H_255u100%int480_150msExp_30-50minPosGal_1_w2GFPlow,4162019,TL47pQC1202H,3,0.14102564102564102
04162019_TL47pQC1202H_255u100%int480_150msExp_30-50minPosGal_1_w2GFPlow,4162019,TL47pQC1202H,4,0.02564102564102564
04162019_TL47pQC1202H_255u100%int480_150msExp_30-50minPosGal_1_w2GFPlow,4162019,TL47pQC1202H,5,0.0
04162019_TL47pQC1202H_255u100%int480_150msExp_30-50minPosGal_1_w2GFPlow,4162019,TL47pQC1202H,6,0.0
04162019_TL47pQC1202H_255u100%int480_150msExp_30-50minPosGal_1_w2GFPlow,4162019,TL47pQC1202H,7,0.0
04162019_TL47pQC1202H_255u100%int480_150msExp_30-50minPosGal_1_w2GFPlow,4162019,TL47pQC1202H,8,0.0
04162019_TL47pQC1202H_255u100%int480_150msExp_30-50minPosGal_1_w2GFPlow,4162019,TL47pQC1202H,9,0.0
04162019_TL47pQC1202H_255u100%int480_150msExp_30-50minPosGal_20_w2GFPlow,4162019,TL47pQC1202H,1,0.17142857142857143
04162019_TL47pQC1202H_255u100%int480_150msExp_30-50minPosGal_20_w2GFPlow,4162019,TL47pQC1202H,2,0.44285714285714284
04162019_TL47pQC1202H_255u100%int480_150msExp_30-50minPosGal_20_w2GFPlow,4162019,TL47pQC1202H,3,0.2714285714285714
04162019_TL47pQC1202H_255u100%int480_150msExp_30-50minPosGal_20_w2GFPlow,4162019,TL47pQC1202H,4,0.08571428571428572
04162019_TL47pQC1202H_255u100%int480_150msExp_30-50minPosGal_20_w2GFPlow,4162019,TL47pQC1202H,5,0.02857142857142857
04162019_TL47pQC1202H_255u100%int480_150msExp_30-50minPosGal_20_w2GFPlow,4162019,TL47pQC1202H,6,0.0
04162019_TL47pQC1202H_255u100%int480_150msExp_30-50minPosGal_20_w2GFPlow,4162019,TL47pQC1202H,7,0.0
04162019_TL47pQC1202H_255u100%int480_150msExp_30-50minPosGal_20_w2GFPlow,4162019,TL47pQC1202H,8,0.0
04162019_TL47pQC1202H_255u100%int480_150msExp_30-50minPosGal_20_w2GFPlow,4162019,TL47pQC1202H,9,0.0
04162019_TL47pQC1202H_255u100%int480_150msExp_30-50minPosGal_21_w2GFPlow,4162019,TL47pQC1202H,1,0.17857142857142858
04162019_TL47pQC1202H_255u100%int480_150msExp_30-50minPosGal_21_w2GFPlow,4162019,TL47pQC1202H,2,0.44047619047619047
04162019_TL47pQC1202H_255u100%int480_150msExp_30-50minPosGal_21_w2GFPlow,4162019,TL47pQC1202H,3,0.3333333333333333
04162019_TL47pQC1202H_255u100%int480_150msExp_30-50minPosGal_21_w2GFPlow,4162019,TL47pQC1202H,4,0.03571428571428571
04162019_TL47pQC1202H_255u100%int480_150msExp_30-50minPosGal_21_w2GFPlow,4162019,TL47pQC1202H,5,0.011904761904761904
04162019_TL47pQC1202H_255u100%int480_150msExp_30-50minPosGal_21_w2GFPlow,4162019,TL47pQC1202H,6,0.0
04162019_TL47pQC1202H_255u100%int480_150msExp_30-50minPosGal_21_w2GFPlow,4162019,TL47pQC1202H,7,0.0
04162019_TL47pQC1202H_255u100%int480_150msExp_30-50minPosGal_21_w2GFPlow,4162019,TL47pQC1202H,8,0.0
04162019_TL47pQC1202H_255u100%int480_150msExp_30-50minPosGal_21_w2GFPlow,4162019,TL47pQC1202H,9,0.0
04162019_TL47pQC1202H_255u100%int480_150msExp_30-50minPosGal_22_w2GFPlow,4162019,TL47pQC1202H,1,0.20512820512820512
04162019_TL47pQC1202H_255u100%int480_150msExp_30-50minPosGal_22_w2GFPlow,4162019,TL47pQC1202H,2,0.4230769230769231
04162019_TL47pQC1202H_255u100%int480_150msExp_30-50minPosGal_22_w2GFPlow,4162019,TL47pQC1202H,3,0.2948717948717949
04162019_TL47pQC1202H_255u100%int480_150msExp_30-50minPosGal_22_w2GFPlow,4162019,TL47pQC1202H,4,0.07692307692307693
04162019_TL47pQC1202H_255u100%int480_150msExp_30-50minPosGal_22_w2GFPlow,4162019,TL47pQC1202H,5,0.0
04162019_TL47pQC1202H_255u100%int480_150msExp_30-50minPosGal_22_w2GFPlow,4162019,TL47pQC1202H,6,0.0
04162019_TL47pQC1202H_255u100%int480_150msExp_30-50minPosGal_22_w2GFPlow,4162019,TL47pQC1202H,7,0.0
04162019_TL47pQC1202H_255u100%int480_150msExp_30-50minPosGal_22_w2GFPlow,4162019,TL47pQC1202H,8,0.0
04162019_TL47pQC1202H_255u100%int480_150msExp_30-50minPosGal_22_w2GFPlow,4162019,TL47pQC1202H,9,0.0
04162019_TL47pQC1202H_255u100%int480_150msExp_30-50minPosGal_23_w2GFPlow,4162019,TL47pQC1202H,1,0.140625
04162019_TL47pQC1202H_255u100%int480_150msExp_30-50minPosGal_23_w2GFPlow,4162019,TL47pQC1202H,2,0.390625
04162019_TL47pQC1202H_255u100%int480_150msExp_30-50minPosGal_23_w2GFPlow,4162019,TL47pQC1202H,3,0.328125
04162019_TL47pQC1202H_255u100%int480_150msExp_30-50minPosGal_23_w2GFPlow,4162019,TL47pQC1202H,4,0.125
04162019_TL47pQC1202H_255u100%int480_150msExp_30-50minPosGal_23_w2GFPlow,4162019,TL47pQC1202H,5,0.015625
04162019_TL47pQC1202H_255u100%int480_150msExp_30-50minPosGal_23_w2GFPlow,4162019,TL47pQC1202H,6,0.0
04162019_TL47pQC1202H_255u100%int480_150msExp_30-50minPosGal_23_w2GFPlow,4162019,TL47pQC1202H,7,0.0
04162019_TL47pQC1202H_255u100%int480_150msExp_30-50minPosGal_23_w2GFPlow,4162019,TL47pQC1202H,8,0.0
04162019_TL47pQC1202H_255u100%int480_150msExp_30-50minPosGal_23_w2GFPlow,4162019,TL47pQC1202H,9,0.0
04162019_TL47pQC1202H_255u100%int480_150msExp_30-50minPosGal_24_w2GFPlow,4162019,TL47pQC1202H,1,0.2375
04162019_TL47pQC1202H_255u100%int480_150msExp_30-50minPosGal_24_w2GFPlow,4162019,TL47pQC1202H,2,0.3375
04162019_TL47pQC1202H_255u100%int480_150msExp_30-50minPosGal_24_w2GFPlow,4162019,TL47pQC1202H,3,0.275
04162019_TL47pQC1202H_255u100%int480_150msExp_30-50minPosGal_24_w2GFPlow,4162019,TL47pQC1202H,4,0.1
04162019_TL47pQC1202H_255u100%int480_150msExp_30-50minPosGal_24_w2GFPlow,4162019,TL47pQC1202H,5,0.05
04162019_TL47pQC1202H_255u100%int480_150msExp_30-50minPosGal_24_w2GFPlow,4162019,TL47pQC1202H,6,0.0
04162019_TL47pQC1202H_255u100%int480_150msExp_30-50minPosGal_24_w2GFPlow,4162019,TL47pQC1202H,7,0.0
04162019_TL47pQC1202H_255u100%int480_150msExp_30-50minPosGal_24_w2GFPlow,4162019,TL47pQC1202H,8,0.0
04162019_TL47pQC1202H_255u100%int480_150msExp_30-50minPosGal_24_w2GFPlow,4162019,TL47pQC1202H,9,0.0
04162019_TL47pQC1202H_255u100%int480_150msExp_30-50minPosGal_25_w2GFPlow,4162019,TL47pQC1202H,1,0.20224719101123595
04162019_TL47pQC1202H_255u100%int480_150msExp_30-50minPosGal_25_w2GFPlow,4162019,TL47pQC1202H,2,0.39325842696629215
04162019_TL47pQC1202H_255u100%int480_150msExp_30-50minPosGal_25_w2GFPlow,4162019,TL47pQC1202H,3,0.2808988764044944
04162019_TL47pQC1202H_255u100%int480_150msExp_30-50minPosGal_25_w2GFPlow,4162019,TL47pQC1202H,4,0.10112359550561797
04162019_TL47pQC1202H_255u100%int480_150msExp_30-50minPosGal_25_w2GFPlow,4162019,TL47pQC1202H,5,0.02247191011235955
04162019_TL47pQC1202H_255u100%int480_150msExp_30-50minPosGal_25_w2GFPlow,4162019,TL47pQC1202H,6,0.0
04162019_TL47pQC1202H_255u100%int480_150msExp_30-50minPosGal_25_w2GFPlow,4162019,TL47pQC1202H,7,0.0
04162019_TL47pQC1202H_255u100%int480_150msExp_30-50minPosGal_25_w2GFPlow,4162019,TL47pQC1202H,8,0.0
04162019_TL47pQC1202H_255u100%int480_150msExp_30-50minPosGal_25_w2GFPlow,4162019,TL47pQC1202H,9,0.0
04162019_TL47pQC1202H_255u100%int480_150msExp_30-50minPosGal_26_w2GFPlow,4162019,TL47pQC1202H,1,0.15151515151515152
04162019_TL47pQC1202H_255u100%int480_150msExp_30-50minPosGal_26_w2GFPlow,4162019,TL47pQC1202H,2,0.36363636363636365
04162019_TL47pQC1202H_255u100%int480_150msExp_30-50minPosGal_26_w2GFPlow,4162019,TL47pQC1202H,3,0.3333333333333333
04162019_TL47pQC1202H_255u100%int480_150msExp_30-50minPosGal_26_w2GFPlow,4162019,TL47pQC1202H,4,0.10101010101010101
04162019_TL47pQC1202H_255u100%int480_150msExp_30-50minPosGal_26_w2GFPlow,4162019,TL47pQC1202H,5,0.050505050505050504
04162019_TL47pQC1202H_255u100%int480_150msExp_30-50minPosGal_26_w2GFPlow,4162019,TL47pQC1202H,6,0.0
04162019_TL47pQC1202H_255u100%int480_150msExp_30-50minPosGal_26_w2GFPlow,4162019,TL47pQC1202H,7,0.0
04162019_TL47pQC1202H_255u100%int480_150msExp_30-50minPosGal_26_w2GFPlow,4162019,TL47pQC1202H,8,0.0
04162019_TL47pQC1202H_255u100%int480_150msExp_30-50minPosGal_26_w2GFPlow,4162019,TL47pQC1202H,9,0.0
04162019_TL47pQC1202H_255u100%int480_150msExp_30-50minPosGal_2_w2GFPlow,4162019,TL47pQC1202H,1,0.42857142857142855
04162019_TL47pQC1202H_255u100%int480_150msExp_30-50minPosGal_2_w2GFPlow,4162019,TL47pQC1202H,2,0.42857142857142855
04162019_TL47pQC1202H_255u100%int480_150msExp_30-50minPosGal_2_w2GFPlow,4162019,TL47pQC1202H,3,0.10989010989010989
04162019_TL47pQC1202H_255u100%int480_150msExp_30-50minPosGal_2_w2GFPlow,4162019,TL47pQC1202H,4,0.03296703296703297
04162019_TL47pQC1202H_255u100%int480_150msExp_30-50minPosGal_2_w2GFPlow,4162019,TL47pQC1202H,5,0.0
04162019_TL47pQC1202H_255u100%int480_150msExp_30-50minPosGal_2_w2GFPlow,4162019,TL47pQC1202H,6,0.0
04162019_TL47pQC1202H_255u100%int480_150msExp_30-50minPosGal_2_w2GFPlow,4162019,TL47pQC1202H,7,0.0
04162019_TL47pQC1202H_255u100%int480_150msExp_30-50minPosGal_2_w2GFPlow,4162019,TL47pQC1202H,8,0.0
04162019_TL47pQC1202H_255u100%int480_150msExp_30-50minPosGal_2_w2GFPlow,4162019,TL47pQC1202H,9,0.0
04162019_TL47pQC1202H_255u100%int480_150msExp_30-50minPosGal_3_w2GFPlow,4162019,TL47pQC1202H,1,0.43157894736842106
04162019_TL47pQC1202H_255u100%int480_150msExp_30-50minPosGal_3_w2GFPlow,4162019,TL47pQC1202H,2,0.37894736842105264
04162019_TL47pQC1202H_255u100%int480_150msExp_30-50minPosGal_3_w2GFPlow,4162019,TL47pQC1202H,3,0.14736842105263157
04162019_TL47pQC1202H_255u100%int480_150msExp_30-50minPosGal_3_w2GFPlow,4162019,TL47pQC1202H,4,0.021052631578947368
04162019_TL47pQC1202H_255u100%int480_150msExp_30-50minPosGal_3_w2GFPlow,4162019,TL47pQC1202H,5,0.021052631578947368
04162019_TL47pQC1202H_255u100%int480_150msExp_30-50minPosGal_3_w2GFPlow,4162019,TL47pQC1202H,6,0.0
04162019_TL47pQC1202H_255u100%int480_150msExp_30-50minPosGal_3_w2GFPlow,4162019,TL47pQC1202H,7,0.0
04162019_TL47pQC1202H_255u100%int480_150msExp_30-50minPosGal_3_w2GFPlow,4162019,TL47pQC1202H,8,0.0
04162019_TL47pQC1202H_255u100%int480_150msExp_30-50minPosGal_3_w2GFPlow,4162019,TL47pQC1202H,9,0.0
04162019_TL47pQC1202H_255u100%int480_150msExp_30-50minPosGal_4_w2GFPlow,4162019,TL47pQC1202H,1,0.3894736842105263
04162019_TL47pQC1202H_255u100%int480_150msExp_30-50minPosGal_4_w2GFPlow,4162019,TL47pQC1202H,2,0.35789473684210527
04162019_TL47pQC1202H_255u100%int480_150msExp_30-50minPosGal_4_w2GFPlow,4162019,TL47pQC1202H,3,0.16842105263157894
04162019_TL47pQC1202H_255u100%int480_150msExp_30-50minPosGal_4_w2GFPlow,4162019,TL47pQC1202H,4,0.06315789473684211
04162019_TL47pQC1202H_255u100%int480_150msExp_30-50minPosGal_4_w2GFPlow,4162019,TL47pQC1202H,5,0.021052631578947368
04162019_TL47pQC1202H_255u100%int480_150msExp_30-50minPosGal_4_w2GFPlow,4162019,TL47pQC1202H,6,0.0
04162019_TL47pQC1202H_255u100%int480_150msExp_30-50minPosGal_4_w2GFPlow,4162019,TL47pQC1202H,7,0.0
04162019_TL47pQC1202H_255u100%int480_150msExp_30-50minPosGal_4_w2GFPlow,4162019,TL47pQC1202H,8,0.0
04162019_TL47pQC1202H_255u100%int480_150msExp_30-50minPosGal_4_w2GFPlow,4162019,TL47pQC1202H,9,0.0
04162019_TL47pQC1202H_255u100%int480_150msExp_30-50minPosGal_5_w2GFPlow,4162019,TL47pQC1202H,1,0.3118279569892473
04162019_TL47pQC1202H_255u100%int480_150msExp_30-50minPosGal_5_w2GFPlow,4162019,TL47pQC1202H,2,0.4731182795698925
04162019_TL47pQC1202H_255u100%int480_150msExp_30-50minPosGal_5_w2GFPlow,4162019,TL47pQC1202H,3,0.16129032258064516
04162019_TL47pQC1202H_255u100%int480_150msExp_30-50minPosGal_5_w2GFPlow,4162019,TL47pQC1202H,4,0.043010752688172046
04162019_TL47pQC1202H_255u100%int480_150msExp_30-50minPosGal_5_w2GFPlow,4162019,TL47pQC1202H,6,0.010752688172043012
04162019_TL47pQC1202H_255u100%int480_150msExp_30-50minPosGal_5_w2GFPlow,4162019,TL47pQC1202H,6,0.0
04162019_TL47pQC1202H_255u100%int480_150msExp_30-50minPosGal_5_w2GFPlow,4162019,TL47pQC1202H,7,0.0
04162019_TL47pQC1202H_255u100%int480_150msExp_30-50minPosGal_5_w2GFPlow,4162019,TL47pQC1202H,8,0.0
04162019_TL47pQC1202H_255u100%int480_150msExp_30-50minPosGal_5_w2GFPlow,4162019,TL47pQC1202H,9,0.0
04162019_TL47pQC1202H_255u100%int480_150msExp_30-50minPosGal_6_w2GFPlow,4162019,TL47pQC1202H,1,0.3769230769230769
04162019_TL47pQC1202H_255u100%int480_150msExp_30-50minPosGal_6_w2GFPlow,4162019,TL47pQC1202H,2,0.4
04162019_TL47pQC1202H_255u100%int480_150msExp_30-50minPosGal_6_w2GFPlow,4162019,TL47pQC1202H,3,0.17692307692307693
04162019_TL47pQC1202H_255u100%int480_150msExp_30-50minPosGal_6_w2GFPlow,4162019,TL47pQC1202H,4,0.038461538461538464
04162019_TL47pQC1202H_255u100%int480_150msExp_30-50minPosGal_6_w2GFPlow,4162019,TL47pQC1202H,5,0.007692307692307693
04162019_TL47pQC1202H_255u100%int480_150msExp_30-50minPosGal_6_w2GFPlow,4162019,TL47pQC1202H,6,0.0
04162019_TL47pQC1202H_255u100%int480_150msExp_30-50minPosGal_6_w2GFPlow,4162019,TL47pQC1202H,7,0.0
04162019_TL47pQC1202H_255u100%int480_150msExp_30-50minPosGal_6_w2GFPlow,4162019,TL47pQC1202H,8,0.0
04162019_TL47pQC1202H_255u100%int480_150msExp_30-50minPosGal_6_w2GFPlow,4162019,TL47pQC1202H,9,0.0
04162019_TL47pQC1202H_255u100%int480_150msExp_30-50minPosGal_7_w2GFPlow,4162019,TL47pQC1202H,1,0.32967032967032966
04162019_TL47pQC1202H_255u100%int480_150msExp_30-50minPosGal_7_w2GFPlow,4162019,TL47pQC1202H,2,0.3626373626373626
04162019_TL47pQC1202H_255u100%int480_150msExp_30-50minPosGal_7_w2GFPlow,4162019,TL47pQC1202H,3,0.1978021978021978
04162019_TL47pQC1202H_255u100%int480_150msExp_30-50minPosGal_7_w2GFPlow,4162019,TL47pQC1202H,4,0.07692307692307693
04162019_TL47pQC1202H_255u100%int480_150msExp_30-50minPosGal_7_w2GFPlow,4162019,TL47pQC1202H,5,0.03296703296703297
04162019_TL47pQC1202H_255u100%int480_150msExp_30-50minPosGal_7_w2GFPlow,4162019,TL47pQC1202H,6,0.0
04162019_TL47pQC1202H_255u100%int480_150msExp_30-50minPosGal_7_w2GFPlow,4162019,TL47pQC1202H,7,0.0
04162019_TL47pQC1202H_255u100%int480_150msExp_30-50minPosGal_7_w2GFPlow,4162019,TL47pQC1202H,8,0.0
04162019_TL47pQC1202H_255u100%int480_150msExp_30-50minPosGal_7_w2GFPlow,4162019,TL47pQC1202H,9,0.0
04162019_TL47pQC1202H_255u100%int480_150msExp_30-50minPosGal_8_w2GFPlow,4162019,TL47pQC1202H,1,0.4588235294117647
04162019_TL47pQC1202H_255u100%int480_150msExp_30-50minPosGal_8_w2GFPlow,4162019,TL47pQC1202H,2,0.3764705882352941
04162019_TL47pQC1202H_255u100%int480_150msExp_30-50minPosGal_8_w2GFPlow,4162019,TL47pQC1202H,3,0.11764705882352941
04162019_TL47pQC1202H_255u100%int480_150msExp_30-50minPosGal_8_w2GFPlow,4162019,TL47pQC1202H,4,0.047058823529411764
04162019_TL47pQC1202H_255u100%int480_150msExp_30-50minPosGal_8_w2GFPlow,4162019,TL47pQC1202H,5,0.0
04162019_TL47pQC1202H_255u100%int480_150msExp_30-50minPosGal_8_w2GFPlow,4162019,TL47pQC1202H,6,0.0
04162019_TL47pQC1202H_255u100%int480_150msExp_30-50minPosGal_8_w2GFPlow,4162019,TL47pQC1202H,7,0.0
04162019_TL47pQC1202H_255u100%int480_150msExp_30-50minPosGal_8_w2GFPlow,4162019,TL47pQC1202H,8,0.0
04162019_TL47pQC1202H_255u100%int480_150msExp_30-50minPosGal_8_w2GFPlow,4162019,TL47pQC1202H,9,0.0
04162019_TL47pQC1202H_255u100%int480_150msExp_30-50minPosGal_9_w2GFPlow,4162019,TL47pQC1202H,1,0.26506024096385544
04162019_TL47pQC1202H_255u100%int480_150msExp_30-50minPosGal_9_w2GFPlow,4162019,TL47pQC1202H,2,0.43373493975903615
04162019_TL47pQC1202H_255u100%int480_150msExp_30-50minPosGal_9_w2GFPlow,4162019,TL47pQC1202H,3,0.24096385542168675
04162019_TL47pQC1202H_255u100%int480_150msExp_30-50minPosGal_9_w2GFPlow,4162019,TL47pQC1202H,4,0.03614457831325301
04162019_TL47pQC1202H_255u100%int480_150msExp_30-50minPosGal_9_w2GFPlow,4162019,TL47pQC1202H,5,0.024096385542168676
04162019_TL47pQC1202H_255u100%int480_150msExp_30-50minPosGal_9_w2GFPlow,4162019,TL47pQC1202H,6,0.0
04162019_TL47pQC1202H_255u100%int480_150msExp_30-50minPosGal_9_w2GFPlow,4162019,TL47pQC1202H,7,0.0
04162019_TL47pQC1202H_255u100%int480_150msExp_30-50minPosGal_9_w2GFPlow,4162019,TL47pQC1202H,8,0.0
04162019_TL47pQC1202H_255u100%int480_150msExp_30-50minPosGal_9_w2GFPlow,4162019,TL47pQC1202H,9,0.0
04162019_TL47pQC1203K_255u100%int480_150msExp_30-50minPosGal_10_w2GFPlow,4162019,TL47pQC1203K,1,0.2692307692307692
04162019_TL47pQC1203K_255u100%int480_150msExp_30-50minPosGal_10_w2GFPlow,4162019,TL47pQC1203K,2,0.48717948717948717
04162019_TL47pQC1203K_255u100%int480_150msExp_30-50minPosGal_10_w2GFPlow,4162019,TL47pQC1203K,3,0.23076923076923078
04162019_TL47pQC1203K_255u100%int480_150msExp_30-50minPosGal_10_w2GFPlow,4162019,TL47pQC1203K,4,0.01282051282051282
04162019_TL47pQC1203K_255u100%int480_150msExp_30-50minPosGal_10_w2GFPlow,4162019,TL47pQC1203K,5,0.0
04162019_TL47pQC1203K_255u100%int480_150msExp_30-50minPosGal_10_w2GFPlow,4162019,TL47pQC1203K,6,0.0
04162019_TL47pQC1203K_255u100%int480_150msExp_30-50minPosGal_10_w2GFPlow,4162019,TL47pQC1203K,7,0.0
04162019_TL47pQC1203K_255u100%int480_150msExp_30-50minPosGal_10_w2GFPlow,4162019,TL47pQC1203K,8,0.0
04162019_TL47pQC1203K_255u100%int480_150msExp_30-50minPosGal_10_w2GFPlow,4162019,TL47pQC1203K,9,0.0
04162019_TL47pQC1203K_255u100%int480_150msExp_30-50minPosGal_11_w2GFPlow,4162019,TL47pQC1203K,1,0.32926829268292684
04162019_TL47pQC1203K_255u100%int480_150msExp_30-50minPosGal_11_w2GFPlow,4162019,TL47pQC1203K,2,0.45121951219512196
04162019_TL47pQC1203K_255u100%int480_150msExp_30-50minPosGal_11_w2GFPlow,4162019,TL47pQC1203K,3,0.12195121951219512
04162019_TL47pQC1203K_255u100%int480_150msExp_30-50minPosGal_11_w2GFPlow,4162019,TL47pQC1203K,4,0.08536585365853659
04162019_TL47pQC1203K_255u100%int480_150msExp_30-50minPosGal_11_w2GFPlow,4162019,TL47pQC1203K,6,0.012195121951219513
04162019_TL47pQC1203K_255u100%int480_150msExp_30-50minPosGal_11_w2GFPlow,4162019,TL47pQC1203K,6,0.0
04162019_TL47pQC1203K_255u100%int480_150msExp_30-50minPosGal_11_w2GFPlow,4162019,TL47pQC1203K,7,0.0
04162019_TL47pQC1203K_255u100%int480_150msExp_30-50minPosGal_11_w2GFPlow,4162019,TL47pQC1203K,8,0.0
04162019_TL47pQC1203K_255u100%int480_150msExp_30-50minPosGal_11_w2GFPlow,4162019,TL47pQC1203K,9,0.0
04162019_TL47pQC1203K_255u100%int480_150msExp_30-50minPosGal_12_w2GFPlow,4162019,TL47pQC1203K,1,0.375
04162019_TL47pQC1203K_255u100%int480_150msExp_30-50minPosGal_12_w2GFPlow,4162019,TL47pQC1203K,2,0.425
04162019_TL47pQC1203K_255u100%int480_150msExp_30-50minPosGal_12_w2GFPlow,4162019,TL47pQC1203K,3,0.125
04162019_TL47pQC1203K_255u100%int480_150msExp_30-50minPosGal_12_w2GFPlow,4162019,TL47pQC1203K,4,0.05
04162019_TL47pQC1203K_255u100%int480_150msExp_30-50minPosGal_12_w2GFPlow,4162019,TL47pQC1203K,6,0.025
04162019_TL47pQC1203K_255u100%int480_150msExp_30-50minPosGal_12_w2GFPlow,4162019,TL47pQC1203K,6,0.0
04162019_TL47pQC1203K_255u100%int480_150msExp_30-50minPosGal_12_w2GFPlow,4162019,TL47pQC1203K,7,0.0
04162019_TL47pQC1203K_255u100%int480_150msExp_30-50minPosGal_12_w2GFPlow,4162019,TL47pQC1203K,8,0.0
04162019_TL47pQC1203K_255u100%int480_150msExp_30-50minPosGal_12_w2GFPlow,4162019,TL47pQC1203K,9,0.0
04162019_TL47pQC1203K_255u100%int480_150msExp_30-50minPosGal_13_w2GFPlow,4162019,TL47pQC1203K,1,0.3037974683544304
04162019_TL47pQC1203K_255u100%int480_150msExp_30-50minPosGal_13_w2GFPlow,4162019,TL47pQC1203K,2,0.43037974683544306
04162019_TL47pQC1203K_255u100%int480_150msExp_30-50minPosGal_13_w2GFPlow,4162019,TL47pQC1203K,3,0.20253164556962025
04162019_TL47pQC1203K_255u100%int480_150msExp_30-50minPosGal_13_w2GFPlow,4162019,TL47pQC1203K,4,0.02531645569620253
04162019_TL47pQC1203K_255u100%int480_150msExp_30-50minPosGal_13_w2GFPlow,4162019,TL47pQC1203K,5,0.0379746835443038
04162019_TL47pQC1203K_255u100%int480_150msExp_30-50minPosGal_13_w2GFPlow,4162019,TL47pQC1203K,6,0.0
04162019_TL47pQC1203K_255u100%int480_150msExp_30-50minPosGal_13_w2GFPlow,4162019,TL47pQC1203K,7,0.0
04162019_TL47pQC1203K_255u100%int480_150msExp_30-50minPosGal_13_w2GFPlow,4162019,TL47pQC1203K,8,0.0
04162019_TL47pQC1203K_255u100%int480_150msExp_30-50minPosGal_13_w2GFPlow,4162019,TL47pQC1203K,9,0.0
04162019_TL47pQC1203K_255u100%int480_150msExp_30-50minPosGal_14_w2GFPlow,4162019,TL47pQC1203K,1,0.2911392405063291
04162019_TL47pQC1203K_255u100%int480_150msExp_30-50minPosGal_14_w2GFPlow,4162019,TL47pQC1203K,2,0.45569620253164556
04162019_TL47pQC1203K_255u100%int480_150msExp_30-50minPosGal_14_w2GFPlow,4162019,TL47pQC1203K,3,0.20253164556962025
04162019_TL47pQC1203K_255u100%int480_150msExp_30-50minPosGal_14_w2GFPlow,4162019,TL47pQC1203K,4,0.012658227848101266
04162019_TL47pQC1203K_255u100%int480_150msExp_30-50minPosGal_14_w2GFPlow,4162019,TL47pQC1203K,5,0.0379746835443038
04162019_TL47pQC1203K_255u100%int480_150msExp_30-50minPosGal_14_w2GFPlow,4162019,TL47pQC1203K,6,0.0
04162019_TL47pQC1203K_255u100%int480_150msExp_30-50minPosGal_14_w2GFPlow,4162019,TL47pQC1203K,7,0.0
04162019_TL47pQC1203K_255u100%int480_150msExp_30-50minPosGal_14_w2GFPlow,4162019,TL47pQC1203K,8,0.0
04162019_TL47pQC1203K_255u100%int480_150msExp_30-50minPosGal_14_w2GFPlow,4162019,TL47pQC1203K,9,0.0
04162019_TL47pQC1203K_255u100%int480_150msExp_30-50minPosGal_15_w2GFPlow,4162019,TL47pQC1203K,1,0.21428571428571427
04162019_TL47pQC1203K_255u100%int480_150msExp_30-50minPosGal_15_w2GFPlow,4162019,TL47pQC1203K,2,0.4897959183673469
04162019_TL47pQC1203K_255u100%int480_150msExp_30-50minPosGal_15_w2GFPlow,4162019,TL47pQC1203K,3,0.21428571428571427
04162019_TL47pQC1203K_255u100%int480_150msExp_30-50minPosGal_15_w2GFPlow,4162019,TL47pQC1203K,4,0.07142857142857142
04162019_TL47pQC1203K_255u100%int480_150msExp_30-50minPosGal_15_w2GFPlow,4162019,TL47pQC1203K,5,0.01020408163265306
04162019_TL47pQC1203K_255u100%int480_150msExp_30-50minPosGal_15_w2GFPlow,4162019,TL47pQC1203K,6,0.0
04162019_TL47pQC1203K_255u100%int480_150msExp_30-50minPosGal_15_w2GFPlow,4162019,TL47pQC1203K,7,0.0
04162019_TL47pQC1203K_255u100%int480_150msExp_30-50minPosGal_15_w2GFPlow,4162019,TL47pQC1203K,8,0.0
04162019_TL47pQC1203K_255u100%int480_150msExp_30-50minPosGal_15_w2GFPlow,4162019,TL47pQC1203K,9,0.0
04162019_TL47pQC1203K_255u100%int480_150msExp_30-50minPosGal_16_w2GFPlow,4162019,TL47pQC1203K,1,0.36470588235294116
04162019_TL47pQC1203K_255u100%int480_150msExp_30-50minPosGal_16_w2GFPlow,4162019,TL47pQC1203K,2,0.36470588235294116
04162019_TL47pQC1203K_255u100%int480_150msExp_30-50minPosGal_16_w2GFPlow,4162019,TL47pQC1203K,3,0.2235294117647059
