4.833055555000000503e+00,1.141297299999999987e-02,1.473873199999999918e-02
4.956944445000000421e+00,1.241297300000000076e-02,1.473873199999999918e-02
5.080833333333333535e+00,1.441297300000000080e-02,1.673873199999999922e-02
5.204722221666666648e+00,1.341297299999999991e-02,1.673873199999999922e-02
5.328333333333333144e+00,1.641297300000000084e-02,1.873873200000000100e-02
5.452222221666667146e+00,1.541297299999999995e-02,1.673873199999999922e-02
5.575833333333333641e+00,1.441297300000000080e-02,1.773873200000000011e-02
5.699444445000000137e+00,1.241297300000000076e-02,1.473873199999999918e-02
5.823055554999999828e+00,1.241297300000000076e-02,1.473873199999999918e-02
5.946944444999999746e+00,1.241297300000000076e-02,1.473873199999999918e-02
6.070833333333333748e+00,1.341297299999999991e-02,1.573873199999999833e-02
6.194444445000000243e+00,1.241297300000000076e-02,1.573873199999999833e-02
6.318333333333333357e+00,1.341297299999999991e-02,1.673873199999999922e-02
6.442222221666666471e+00,1.241297300000000076e-02,1.573873199999999833e-02
6.565833333333332966e+00,1.441297300000000080e-02,1.673873199999999922e-02
6.689722221666666968e+00,1.341297299999999991e-02,1.573873199999999833e-02
6.813611111666665998e+00,1.441297300000000080e-02,1.773873200000000011e-02
6.937500000000000000e+00,1.441297300000000080e-02,1.773873200000000011e-02
7.060833333333333073e+00,1.441297300000000080e-02,1.773873200000000011e-02
7.184444444999999568e+00,1.441297300000000080e-02,1.673873199999999922e-02
7.308055555000000147e+00,1.241297300000000076e-02,1.573873199999999833e-02
7.431666666666666643e+00,1.241297300000000076e-02,1.473873199999999918e-02
7.555555554999999757e+00,1.241297300000000076e-02,1.573873199999999833e-02
7.679444444999999675e+00,1.541297299999999995e-02,1.773873200000000011e-02
7.802777778333333636e+00,1.341297299999999991e-02,1.573873199999999833e-02
7.926944445000000172e+00,1.641297300000000084e-02,1.873873200000000100e-02
8.050555554999998975e+00,1.841297299999999915e-02,2.173873200000000019e-02
8.174166666666666359e+00,1.541297299999999995e-02,1.673873199999999922e-02
8.297777778333333742e+00,1.341297299999999991e-02,1.573873199999999833e-02
8.421666666666666856e+00,1.541297299999999995e-02,1.773873200000000011e-02
8.545277778333334240e+00,1.341297299999999991e-02,1.573873199999999833e-02
8.668888888333333043e+00,1.541297299999999995e-02,1.773873200000000011e-02
8.792777778333334737e+00,1.541297299999999995e-02,1.773873200000000011e-02
8.916388888333333540e+00,1.641297300000000084e-02,1.873873200000000100e-02
9.039999999999999147e+00,1.241297300000000076e-02,1.573873199999999833e-02
9.163611111666666531e+00,1.341297299999999991e-02,1.573873199999999833e-02
9.287499999999999645e+00,1.641297300000000084e-02,1.773873200000000011e-02
9.411111111666665252e+00,1.341297299999999991e-02,1.573873199999999833e-02
9.534722221666667608e+00,1.341297299999999991e-02,1.573873199999999833e-02
9.658333333333333215e+00,1.541297299999999995e-02,1.773873200000000011e-02
9.782222221666666329e+00,1.541297299999999995e-02,1.773873200000000011e-02
9.905833333333333712e+00,1.341297299999999991e-02,1.573873199999999833e-02
1.002944444499999932e+01,1.341297299999999991e-02,1.673873199999999922e-02
1.015305555499999990e+01,1.341297299999999991e-02,1.573873199999999833e-02
1.027722222166666732e+01,1.641297300000000084e-02,1.873873200000000100e-02
1.040111111166666724e+01,1.441297300000000080e-02,1.673873199999999922e-02
1.052472222166666782e+01,1.541297299999999995e-02,1.773873200000000011e-02
1.064888888833333347e+01,1.541297299999999995e-02,1.673873199999999922e-02
1.077222222166666832e+01,1.641297300000000084e-02,1.873873200000000100e-02
1.089583333333333393e+01,1.641297300000000084e-02,1.773873200000000011e-02
1.102250000000000085e+01,1.641297300000000084e-02,1.773873200000000011e-02
1.114638888833333219e+01,1.341297299999999991e-02,1.673873199999999922e-02
1.127000000000000135e+01,1.641297300000000084e-02,1.773873200000000011e-02
1.139388888833333269e+01,1.441297300000000080e-02,1.773873200000000011e-02
1.151750000000000007e+01,1.641297300000000084e-02,1.873873200000000100e-02
1.164138888833333318e+01,1.341297299999999991e-02,1.673873199999999922e-02
1.176527777833333310e+01,1.641297300000000084e-02,1.873873200000000100e-02
1.188916666666666622e+01,1.641297300000000084e-02,1.873873200000000100e-02
1.201305555499999933e+01,1.741297300000000173e-02,1.873873200000000100e-02
1.213666666666666671e+01,1.641297300000000084e-02,1.873873200000000100e-02
1.226055555499999983e+01,1.741297300000000173e-02,1.873873200000000100e-02
1.238416666666666544e+01,1.741297300000000173e-02,1.873873200000000100e-02
1.250777777833333282e+01,1.541297299999999995e-02,1.773873200000000011e-02
1.263138888833333340e+01,1.341297299999999991e-02,1.773873200000000011e-02
1.275527777833333332e+01,1.741297300000000173e-02,1.973873199999999842e-02
1.287888888833333390e+01,1.641297300000000084e-02,1.973873199999999842e-02
1.300277777833333204e+01,1.741297300000000173e-02,1.973873199999999842e-02
1.312611111166666689e+01,1.641297300000000084e-02,1.873873200000000100e-02
1.324972222166666747e+01,1.441297300000000080e-02,1.773873200000000011e-02
1.337361111166666561e+01,1.841297299999999915e-02,1.973873199999999842e-02
1.349750000000000050e+01,1.641297300000000084e-02,1.973873199999999842e-02
1.362111111166666610e+01,1.741297300000000173e-02,1.973873199999999842e-02
1.374500000000000099e+01,1.741297300000000173e-02,1.873873200000000100e-02
1.386888888833333411e+01,1.741297300000000173e-02,1.873873200000000100e-02
1.399249999999999972e+01,1.741297300000000173e-02,1.873873200000000100e-02
1.411611111166666710e+01,1.741297300000000173e-02,1.973873199999999842e-02
1.423972222166666590e+01,1.641297300000000084e-02,1.873873200000000100e-02
1.436333333333333329e+01,1.641297300000000084e-02,1.773873200000000011e-02
1.448722222166666640e+01,1.641297300000000084e-02,1.873873200000000100e-02
1.461111111166666632e+01,1.641297300000000084e-02,1.773873200000000011e-02
1.473500000000000121e+01,1.741297300000000173e-02,1.973873199999999842e-02
1.485861111166666682e+01,1.841297299999999915e-02,1.973873199999999842e-02
1.498249999999999993e+01,1.741297300000000173e-02,1.973873199999999842e-02
1.510583333333333300e+01,1.841297299999999915e-02,1.973873199999999842e-02
1.522944444500000039e+01,1.641297300000000084e-02,1.873873200000000100e-02
1.535333333333333350e+01,1.841297299999999915e-02,1.973873199999999842e-02
1.547722222166666661e+01,1.741297300000000173e-02,1.973873199999999842e-02
1.560083333333333222e+01,1.641297300000000084e-02,1.873873200000000100e-02
1.572472222166666711e+01,1.641297300000000084e-02,1.873873200000000100e-02
1.584861111166666525e+01,1.841297299999999915e-02,2.073873199999999931e-02
1.597250000000000014e+01,1.641297300000000084e-02,1.773873200000000011e-02
1.609611111166666575e+01,1.841297299999999915e-02,2.073873199999999931e-02
1.622000000000000242e+01,1.741297300000000173e-02,1.973873199999999842e-02
1.634361111166666802e+01,1.941297300000000003e-02,2.073873199999999931e-02
1.646722222166666683e+01,2.041297300000000092e-02,2.273873200000000108e-02
1.659111111166666674e+01,4.541297300000000231e-02,2.073873199999999931e-02
1.671472221666666513e+01,1.641297300000000084e-02,1.973873199999999842e-02
1.683861111666666588e+01,1.841297299999999915e-02,2.173873200000000019e-02
1.696194445000000073e+01,1.941297300000000003e-02,2.173873200000000019e-02
1.708583333333333343e+01,1.841297299999999915e-02,2.073873199999999931e-02
1.720972221666666613e+01,1.741297300000000173e-02,1.973873199999999842e-02
1.733333333333333215e+01,1.941297300000000003e-02,2.173873200000000019e-02
1.745722221666666485e+01,1.841297299999999915e-02,2.073873199999999931e-02
1.758111111666666559e+01,1.841297299999999915e-02,2.073873199999999931e-02
1.770472221666666712e+01,1.641297300000000084e-02,1.973873199999999842e-02
1.782833333333333314e+01,1.741297300000000173e-02,2.073873199999999931e-02
1.795222221666666584e+01,1.941297300000000003e-02,2.173873200000000019e-02
1.807611111666666659e+01,1.941297300000000003e-02,2.173873200000000019e-02
1.819972221666666456e+01,1.741297300000000173e-02,1.973873199999999842e-02
1.832333333333333414e+01,1.841297299999999915e-02,2.073873199999999931e-02
1.844749999999999801e+01,1.741297300000000173e-02,1.973873199999999842e-02
1.857138888333333426e+01,1.841297299999999915e-02,1.973873199999999842e-02
1.869500000000000028e+01,1.641297300000000084e-02,1.973873199999999842e-02
1.881888888333333298e+01,1.741297300000000173e-02,1.973873199999999842e-02
1.894277778333333373e+01,1.941297300000000003e-02,2.173873200000000019e-02
1.906666666666666643e+01,1.741297300000000173e-02,2.073873199999999931e-02
1.919000000000000128e+01,1.741297300000000173e-02,2.073873199999999931e-02
1.931416666666666515e+01,1.741297300000000173e-02,1.973873199999999842e-02
1.943777778333333472e+01,1.741297300000000173e-02,1.973873199999999842e-02
1.956166666666666742e+01,2.441297300000000101e-02,2.473873199999999939e-02
1.968555555000000012e+01,1.741297300000000173e-02,1.973873199999999842e-02
1.980888888333333497e+01,1.741297300000000173e-02,2.073873199999999931e-02
1.993277778333333217e+01,1.941297300000000003e-02,2.173873200000000019e-02
2.005666666666666842e+01,2.041297300000000092e-02,2.173873200000000019e-02
2.018027778333333444e+01,1.741297300000000173e-02,2.073873199999999931e-02
2.030388888333333242e+01,1.741297300000000173e-02,2.073873199999999931e-02
2.042805554999999984e+01,2.041297300000000092e-02,2.173873200000000019e-02
2.055194445000000059e+01,2.041297300000000092e-02,2.173873200000000019e-02
2.067555555000000211e+01,2.041297300000000092e-02,2.173873200000000019e-02
2.079944444999999931e+01,2.041297300000000092e-02,2.273873200000000108e-02
2.092333333333333556e+01,1.841297299999999915e-02,2.073873199999999931e-02
2.104694445000000158e+01,2.141297299999999834e-02,2.173873200000000019e-02
2.117083333333333428e+01,2.041297300000000092e-02,2.273873200000000108e-02
2.129444445000000030e+01,1.941297300000000003e-02,2.173873200000000019e-02
2.141805555000000183e+01,1.841297299999999915e-02,2.073873199999999931e-02
2.154194445000000258e+01,2.441297300000000101e-02,2.473873199999999939e-02
2.166527778333333387e+01,1.741297300000000173e-02,2.073873199999999931e-02
2.178888888333333540e+01,2.141297299999999834e-02,2.273873200000000108e-02
2.191277778333333615e+01,1.741297300000000173e-02,2.073873199999999931e-02
2.203638888333333412e+01,2.041297300000000092e-02,2.173873200000000019e-02
2.216027778333333487e+01,1.841297299999999915e-02,2.073873199999999931e-02
2.228361111666666972e+01,1.841297299999999915e-02,2.173873200000000019e-02
2.240722221666666414e+01,2.541297299999999842e-02,2.473873199999999939e-02
2.253111111666666844e+01,2.141297299999999834e-02,2.173873200000000019e-02
2.265472221666666641e+01,1.741297300000000173e-02,2.073873199999999931e-02
2.277833333333333243e+01,1.941297300000000003e-02,2.073873199999999931e-02
2.290249999999999986e+01,1.841297299999999915e-02,2.073873199999999931e-02
2.302611111666666588e+01,1.941297300000000003e-02,2.073873199999999931e-02
2.314972221666666385e+01,2.141297299999999834e-02,2.273873200000000108e-02
2.327361111666666460e+01,2.541297299999999842e-02,2.573873200000000028e-02
2.339749999999999730e+01,1.841297299999999915e-02,2.073873199999999931e-02
2.352111111666666687e+01,1.941297300000000003e-02,2.073873199999999931e-02
2.364499999999999957e+01,2.141297299999999834e-02,2.373873199999999850e-02
2.376888888333333227e+01,1.841297299999999915e-02,2.173873200000000019e-02
2.389249999999999829e+01,1.941297300000000003e-02,2.173873200000000019e-02
2.401611111666666432e+01,2.241297299999999923e-02,2.273873200000000108e-02
2.414000000000000057e+01,2.141297299999999834e-02,2.373873199999999850e-02
2.426361111666666659e+01,2.041297300000000092e-02,2.273873200000000108e-02
2.438749999999999929e+01,1.941297300000000003e-02,2.173873200000000019e-02
2.451083333333333414e+01,1.941297300000000003e-02,2.273873200000000108e-02
2.463472221666666684e+01,1.941297300000000003e-02,2.173873200000000019e-02
2.475861111666666758e+01,1.941297300000000003e-02,2.173873200000000019e-02
2.488250000000000028e+01,2.141297299999999834e-02,2.373873199999999850e-02
2.500638888333333298e+01,2.141297299999999834e-02,2.373873199999999850e-02
2.512972221666666783e+01,1.941297300000000003e-02,2.173873200000000019e-02
2.525388888333333171e+01,1.941297300000000003e-02,2.173873200000000019e-02
2.537750000000000128e+01,2.041297300000000092e-02,2.173873200000000019e-02
2.550138888333333398e+01,2.041297300000000092e-02,2.173873200000000019e-02
2.562527778333333472e+01,2.241297299999999923e-02,2.373873199999999850e-02
2.574944444999999860e+01,2.241297299999999923e-02,2.273873200000000108e-02
2.587305555000000012e+01,1.941297300000000003e-02,2.173873200000000019e-02
2.599694445000000087e+01,2.241297299999999923e-02,2.473873199999999939e-02
2.612055554999999885e+01,2.441297300000000101e-02,2.373873199999999850e-02
2.624444444999999959e+01,2.141297299999999834e-02,2.273873200000000108e-02
2.636805555000000112e+01,2.341297300000000012e-02,2.273873200000000108e-02
2.649222221666666854e+01,2.041297300000000092e-02,2.173873200000000019e-02
2.661583333333333456e+01,2.241297299999999923e-02,2.373873199999999850e-02
2.674000000000000199e+01,2.241297299999999923e-02,2.373873199999999850e-02
2.686333333333333329e+01,2.141297299999999834e-02,2.273873200000000108e-02
2.698694444999999931e+01,2.341297300000000012e-02,2.373873199999999850e-02
2.711083333333333556e+01,2.341297300000000012e-02,2.373873199999999850e-02
2.723444445000000158e+01,2.241297299999999923e-02,2.373873199999999850e-02
2.735805554999999956e+01,2.341297300000000012e-02,2.373873199999999850e-02
2.748166666666666913e+01,2.341297300000000012e-02,2.373873199999999850e-02
2.760583333333333300e+01,2.241297299999999923e-02,2.273873200000000108e-02
2.772944445000000258e+01,2.341297300000000012e-02,2.473873199999999939e-02
2.785333333333333528e+01,2.541297299999999842e-02,2.473873199999999939e-02
2.797694445000000130e+01,2.041297300000000092e-02,2.173873200000000019e-02
2.810083333333333400e+01,2.541297299999999842e-02,2.473873199999999939e-02
2.822444445000000002e+01,2.241297299999999923e-02,2.373873199999999850e-02
2.834805555000000155e+01,2.341297300000000012e-02,2.373873199999999850e-02
2.847166666666666757e+01,2.041297300000000092e-02,2.273873200000000108e-02
2.859527778333333359e+01,2.141297299999999834e-02,2.173873200000000019e-02
2.871916666666666984e+01,2.041297300000000092e-02,2.173873200000000019e-02
2.884305554999999899e+01,2.241297299999999923e-02,2.373873199999999850e-02
2.896694445000000329e+01,2.341297300000000012e-02,2.373873199999999850e-02
2.909083333333333243e+01,2.141297299999999834e-02,2.273873200000000108e-02
2.921444444999999845e+01,2.241297299999999923e-02,2.373873199999999850e-02
2.933833333333333115e+01,2.341297300000000012e-02,2.473873199999999939e-02
2.946222221666666385e+01,2.141297299999999834e-02,2.273873200000000108e-02
2.958611111666666460e+01,2.341297300000000012e-02,2.473873199999999939e-02
2.970999999999999730e+01,2.141297299999999834e-02,2.273873200000000108e-02
2.983361111666666687e+01,2.741297300000000020e-02,2.573873200000000028e-02
2.995749999999999957e+01,2.141297299999999834e-02,2.373873199999999850e-02
3.008111111666666559e+01,2.441297300000000101e-02,2.573873200000000028e-02
3.020499999999999829e+01,2.341297300000000012e-02,2.373873199999999850e-02
3.032888888333333099e+01,2.241297299999999923e-02,2.473873199999999939e-02
3.045277778333333174e+01,2.141297299999999834e-02,2.273873200000000108e-02
3.057638888333333327e+01,2.141297299999999834e-02,2.373873199999999850e-02
3.070055555000000069e+01,2.441297300000000101e-02,2.473873199999999939e-02
3.082444444999999789e+01,2.141297299999999834e-02,2.373873199999999850e-02
3.094805554999999941e+01,2.141297299999999834e-02,2.273873200000000108e-02
3.107194445000000016e+01,2.241297299999999923e-02,2.373873199999999850e-02
3.119583333333333286e+01,2.741297300000000020e-02,2.573873200000000028e-02
3.131944444999999888e+01,2.441297300000000101e-02,2.473873199999999939e-02
3.144305555000000041e+01,2.441297300000000101e-02,2.473873199999999939e-02
3.156666666666666643e+01,2.341297300000000012e-02,2.473873199999999939e-02
3.169055554999999913e+01,2.741297300000000020e-02,2.673873200000000117e-02
3.181416666666666515e+01,2.441297300000000101e-02,2.573873200000000028e-02
3.193750000000000000e+01,2.241297299999999923e-02,2.473873199999999939e-02
3.206138888333332915e+01,2.441297300000000101e-02,2.473873199999999939e-02
3.218527778333333345e+01,2.141297299999999834e-02,2.373873199999999850e-02
3.230861111666666829e+01,2.541297299999999842e-02,2.473873199999999939e-02
3.243249999999999744e+01,2.241297299999999923e-02,2.373873199999999850e-02
3.255638888333333369e+01,2.241297299999999923e-02,2.373873199999999850e-02
3.267999999999999972e+01,2.441297300000000101e-02,2.573873200000000028e-02
3.280388888333332886e+01,2.241297299999999923e-02,2.473873199999999939e-02
3.292750000000000199e+01,2.541297299999999842e-02,2.573873200000000028e-02
3.305138888333333114e+01,2.841297300000000109e-02,2.773873199999999858e-02
3.317527778333333544e+01,2.641297299999999931e-02,2.673873200000000117e-02
3.329888888333333341e+01,2.541297299999999842e-02,2.673873200000000117e-02
3.342277778333333060e+01,2.241297299999999923e-02,2.373873199999999850e-02
3.354638888333333568e+01,2.341297300000000012e-02,2.473873199999999939e-02
3.367000000000000171e+01,2.641297299999999931e-02,2.673873200000000117e-02
3.379388888333333085e+01,2.241297299999999923e-02,2.373873199999999850e-02
3.391777778333333515e+01,2.241297299999999923e-02,2.373873199999999850e-02
3.404166666666666430e+01,2.541297299999999842e-02,2.573873200000000028e-02
3.416527778333333032e+01,2.241297299999999923e-02,2.373873199999999850e-02
3.428916666666666657e+01,2.941297299999999851e-02,2.773873199999999858e-02
3.441305554999999572e+01,2.641297299999999931e-02,2.573873200000000028e-02
3.453666666666666174e+01,2.641297299999999931e-02,2.573873200000000028e-02
3.466027778333332776e+01,2.541297299999999842e-02,2.573873200000000028e-02
3.478388888333333284e+01,2.541297299999999842e-02,2.573873200000000028e-02
3.490749999999999886e+01,2.641297299999999931e-02,2.673873200000000117e-02
3.503138888333333512e+01,2.541297299999999842e-02,2.573873200000000028e-02
3.515500000000000114e+01,2.641297299999999931e-02,2.573873200000000028e-02
3.527861111666666716e+01,2.641297299999999931e-02,2.573873200000000028e-02
3.540277778333333458e+01,2.641297299999999931e-02,2.573873200000000028e-02
3.552666666666666373e+01,2.541297299999999842e-02,2.673873200000000117e-02
3.565027778333332975e+01,2.441297300000000101e-02,2.473873199999999939e-02
3.577416666666666600e+01,2.841297300000000109e-02,2.773873199999999858e-02
3.589805555000000226e+01,2.641297299999999931e-02,2.673873200000000117e-02
3.602166666666666828e+01,2.441297300000000101e-02,2.473873199999999939e-02
3.614583333333333570e+01,2.641297299999999931e-02,2.673873200000000117e-02
3.626972221666666485e+01,2.641297299999999931e-02,2.673873200000000117e-02
3.639361111666666204e+01,2.641297299999999931e-02,2.673873200000000117e-02
3.651722221666666712e+01,2.441297300000000101e-02,2.573873200000000028e-02
3.664111111666667142e+01,2.341297300000000012e-02,2.573873200000000028e-02
3.676500000000000057e+01,2.941297299999999851e-02,2.773873199999999858e-02
3.688916666666666799e+01,2.841297300000000109e-02,2.673873200000000117e-02
3.701277778333333401e+01,2.541297299999999842e-02,2.573873200000000028e-02
3.713666666666666316e+01,2.941297299999999851e-02,2.773873199999999858e-02
3.726055555000000652e+01,2.641297299999999931e-02,2.573873200000000028e-02
3.738416666666667254e+01,2.741297300000000020e-02,2.673873200000000117e-02
3.750777778333333856e+01,2.441297300000000101e-02,2.573873200000000028e-02
3.763166666666666771e+01,2.741297300000000020e-02,2.673873200000000117e-02
3.775527778333333373e+01,2.741297300000000020e-02,2.773873199999999858e-02
3.787916666666666998e+01,2.841297300000000109e-02,2.773873199999999858e-02
3.800305554999999913e+01,2.841297300000000109e-02,2.773873199999999858e-02
3.812666666666666515e+01,2.841297300000000109e-02,2.773873199999999858e-02
3.825027778333333117e+01,2.541297299999999842e-02,2.673873200000000117e-02
3.837388888333332915e+01,2.741297300000000020e-02,2.773873199999999858e-02
3.849777778333332634e+01,2.741297300000000020e-02,2.773873199999999858e-02
3.862166666666666970e+01,2.641297299999999931e-02,2.673873200000000117e-02
3.874527778333333572e+01,2.541297299999999842e-02,2.673873200000000117e-02
3.886916666666666487e+01,3.041297299999999940e-02,2.873873199999999947e-02
3.899333333333333229e+01,2.841297300000000109e-02,2.773873199999999858e-02
3.911666666666666714e+01,2.541297299999999842e-02,2.773873199999999858e-02
3.924055554999999629e+01,2.441297300000000101e-02,2.573873200000000028e-02
3.936444444999999348e+01,3.041297299999999940e-02,2.873873199999999947e-02
3.948805554999999856e+01,2.941297299999999851e-02,2.873873199999999947e-02
3.961166666666666458e+01,2.841297300000000109e-02,2.773873199999999858e-02
3.973555555000000084e+01,2.741297300000000020e-02,2.773873199999999858e-02
3.985944444999999803e+01,2.941297299999999851e-02,2.873873199999999947e-02
3.998333333333333428e+01,2.641297299999999931e-02,2.773873199999999858e-02
4.010694445000000030e+01,2.541297299999999842e-02,2.773873199999999858e-02
4.023055554999999828e+01,2.541297299999999842e-02,2.673873200000000117e-02
4.035416666666666430e+01,2.641297299999999931e-02,2.673873200000000117e-02
4.047777778333333032e+01,2.941297299999999851e-02,2.873873199999999947e-02
4.060166666666666657e+01,2.941297299999999851e-02,2.973873200000000036e-02
4.072527778333333259e+01,3.041297299999999940e-02,2.973873200000000036e-02
4.084888888333333057e+01,3.041297299999999940e-02,2.973873200000000036e-02
4.097249999999999659e+01,2.741297300000000020e-02,2.773873199999999858e-02
4.109638888333333284e+01,2.941297299999999851e-02,2.873873199999999947e-02
4.121999999999999886e+01,2.641297299999999931e-02,2.773873199999999858e-02
4.134361111666666488e+01,2.641297299999999931e-02,2.673873200000000117e-02
4.146750000000000114e+01,2.941297299999999851e-02,2.973873200000000036e-02
4.159138888333333739e+01,2.741297300000000020e-02,2.773873199999999858e-02
4.171500000000000341e+01,2.641297299999999931e-02,2.873873199999999947e-02
4.183916666666666373e+01,3.041297299999999940e-02,2.873873199999999947e-02
4.196305554999999998e+01,3.041297299999999940e-02,2.973873200000000036e-02
4.208666666666666600e+01,2.741297300000000020e-02,2.873873199999999947e-02
4.221055555000000226e+01,2.641297299999999931e-02,2.873873199999999947e-02
4.233444444999999945e+01,3.141297299999999681e-02,3.073873200000000125e-02
4.245944444999999945e+01,3.041297299999999940e-02,3.073873200000000125e-02
4.258388888333333000e+01,2.841297300000000109e-02,2.873873199999999947e-02
4.270749999999999602e+01,3.141297299999999681e-02,3.073873200000000125e-02
4.283138888333333938e+01,3.041297299999999940e-02,2.973873200000000036e-02
4.295527778333333657e+01,3.041297299999999940e-02,2.973873200000000036e-02
4.307888888333333455e+01,3.241297299999999770e-02,3.073873200000000125e-02
4.320277778333333174e+01,2.741297300000000020e-02,2.873873199999999947e-02
4.332666666666666799e+01,3.041297299999999940e-02,2.973873200000000036e-02
4.345055554999999714e+01,3.141297299999999681e-02,3.173873199999999867e-02
4.357416666666666316e+01,3.141297299999999681e-02,3.073873200000000125e-02
4.369805555000000652e+01,3.141297299999999681e-02,3.073873200000000125e-02
4.382138888333333426e+01,3.241297299999999770e-02,3.073873200000000125e-02
4.394500000000000028e+01,3.141297299999999681e-02,3.173873199999999867e-02
4.406888888333333654e+01,3.041297299999999940e-02,3.073873200000000125e-02
4.419250000000000256e+01,3.141297299999999681e-02,3.173873199999999867e-02
4.431611111666666858e+01,3.141297299999999681e-02,3.073873200000000125e-02
4.443972221666667366e+01,3.241297299999999770e-02,3.173873199999999867e-02
4.456333333333333968e+01,3.241297299999999770e-02,3.273873199999999956e-02
4.468694445000000570e+01,3.141297299999999681e-02,3.173873199999999867e-02
4.481083333333333485e+01,3.241297299999999770e-02,3.173873199999999867e-02
4.493472221666666400e+01,3.641297300000000126e-02,3.373873200000000044e-02
4.505833333333333002e+01,3.241297299999999770e-02,3.173873199999999867e-02
4.518166666666666487e+01,3.141297299999999681e-02,3.273873199999999956e-02
4.530555555000000112e+01,3.341297299999999859e-02,3.273873199999999956e-02
4.542944444999999831e+01,3.341297299999999859e-02,3.173873199999999867e-02
4.555277778333333316e+01,3.241297299999999770e-02,3.173873199999999867e-02
4.567638888333333114e+01,2.941297299999999851e-02,3.273873199999999956e-02
4.579999999999999716e+01,3.241297299999999770e-02,3.273873199999999956e-02
4.592388888333333341e+01,3.341297299999999859e-02,3.273873199999999956e-02
4.604777778333333060e+01,3.341297299999999859e-02,3.273873199999999956e-02
4.617138888333332858e+01,3.541297300000000037e-02,3.273873199999999956e-02
4.629527778333333288e+01,3.341297299999999859e-02,3.373873200000000044e-02
4.641861111666666062e+01,3.341297299999999859e-02,3.273873199999999956e-02
4.654250000000000398e+01,3.041297299999999940e-02,3.273873199999999956e-02
4.666611111666667000e+01,3.341297299999999859e-02,3.273873199999999956e-02
4.678999999999999915e+01,3.541297300000000037e-02,3.373873200000000044e-02
4.691333333333333400e+01,3.341297299999999859e-02,3.373873200000000044e-02
4.703722221666667025e+01,3.141297299999999681e-02,3.273873199999999956e-02
4.716083333333333627e+01,3.441297299999999948e-02,3.373873200000000044e-02
4.728444445000000229e+01,3.441297299999999948e-02,3.373873200000000044e-02
4.740833333333333144e+01,3.441297299999999948e-02,3.373873200000000044e-02
4.753166666666666629e+01,3.441297299999999948e-02,3.373873200000000044e-02
4.765555555000000254e+01,3.441297299999999948e-02,3.373873200000000044e-02
4.777944444999999973e+01,3.441297299999999948e-02,3.373873200000000044e-02
4.790277778333333458e+01,3.241297299999999770e-02,3.373873200000000044e-02
